url,title,seendate,domain,language,sourcecountry,headline_mention,outlet_type
https://www.sfchronicle.com/sf/article/S-F-election-Where-Assembly-candidates-stand-on-16827642.php,S . F . election : Where Assembly candidates stand on city hottest issues from housing to overdoses,20220203T143000Z,sfchronicle.com,English,United States,False,local
https://www.sfgate.com/bay-area-politics/article/San-Francisco-police-leave-Boudin-deal-16828817.php,Why did SF police pull out of a deal with Chesa Boudin ? ,20220203T214500Z,sfgate.com,English,United States,True,local
https://sfist.com/2022/02/04/state-watchdog-dismisses-sf-democrats-complaint-that-recall-chesa-boudin-ads-were-unlawful-and-misleading/,State Watchdog Dismisses SF Democrat Complaint That Recall Chesa Boudin Ads Were  Unlawful and Misleading  ,20220205T021500Z,sfist.com,English,United States,True,local
https://www.sfchronicle.com/sf/article/Landmark-San-Francisco-police-brutality-trial-16838837.php,Landmark San Francisco police brutality trial begins amid fight between cops and DA,20220207T203000Z,sfchronicle.com,English,United States,False,local
https://www.breitbart.com/law-and-order/2022/02/03/s-f-police-cut-radical-d-a-out-of-investigations-of-officer-involved-shootings/,S . F . Police Cut Radical D . A . Out of Investigations of Officer - involved Shootings,20220203T163000Z,breitbart.com,English,United States,False,national
https://www.zerohedge.com/political/disaster-plain-sight-why-san-francisco-doing-nothing-curb-brutal-fentanyl-crisis,  A Disaster In Plain Sight  - Why San Francisco Is Doing Nothing To Curb Brutal Fentanyl Crisis,20220207T033000Z,zerohedge.com,English,United States,False,unclassified
https://www.infowars.com/posts/a-disaster-in-plain-sight-why-san-francisco-is-doing-nothing-to-curb-brutal-fentanyl-crisis/,  A Disaster In Plain Sight  – Why San Francisco Is Doing Nothing To Curb Brutal Fentanyl Crisis,20220207T191500Z,infowars.com,English,United States,False,unclassified
https://www.sott.net/article/464108-A-disaster-in-plain-sight-Why-San-Francisco-is-doing-nothing-to-curb-brutal-fentanyl-crisis,  A disaster in plain sight : Why San Francisco is doing nothing to curb brutal fentanyl crisis -- Society Child -- Sott . net,20220207T140000Z,sott.net,English,United States,False,unclassified
https://hotair.com/jazz-shaw/2022/02/05/chesa-boudins-office-accused-of-rigging-case-against-cop-n446483,Chesa Boudin office accused of rigging case against cop – HotAir,20220205T164500Z,hotair.com,English,United States,True,unclassified
http://www.msn.com/en-us/news/politics/is-it-time-to-recall-the-recall/ar-AATtweu,Is it time to recall the recall ? ,20220204T160000Z,msn.com,English,United States,True,unclassified
https://www.heritage.org/crime-and-justice/commentary/its-not-just-rising-crime-rogue-prosecutors-are-huge-problem,It Not Just Rising Crime : Rogue Prosecutors Are a Huge Problem,20220207T171500Z,heritage.org,English,United States,False,unclassified
https://freerepublic.com/tag/*/index?more=4035737,Latest Articles,20220205T200000Z,freerepublic.com,English,United States,False,national
https://freerepublic.com/tag/*/index?more=4035746,Latest Articles,20220205T203000Z,freerepublic.com,English,United States,False,national
https://sfist.com/2022/02/07/sfs-first-excessive-force-trial-against-a-police-officer-kicks-off-under-cloud-of-controversy/,SF First Excessive - Force Trial Against a Police Officer Kicks Off Under Cloud of Controversy,20220208T004500Z,sfist.com,English,United States,False,local
http://www.ruthfullyyours.com/2022/02/04/chesa-boudin-is-starting-to-sweat-by-monica-showalter/,Chesa Boudin is starting to sweat By Monica Showalter,20220204T123000Z,ruthfullyyours.com,English,United States,True,unclassified
https://www.nbcnews.com/news/us-news/progressive-prosecutors-conservative-pushback-rcna14467,Prosecutors who want to curb mass incarceration hit a roadblock : Tough - on - crime lawmakers,20220203T124500Z,nbcnews.com,English,United States,False,national
https://www.americanthinker.com/blog/2022/02/chesa_boudin_is_starting_to_sweat.html,Chesa Boudin is starting to sweat,20220204T094500Z,americanthinker.com,English,United States,True,unclassified
https://www.sfchronicle.com/projects/2022/sf-fentanyl-opioid-epidemic/,Fentanyl is a public health crisis in San Francisco . These stories show why it so difficult for victims to escape its grip,20220203T163000Z,sfchronicle.com,English,United States,False,local
http://www.ruthfullyyours.com/2022/02/04/,04 | February | 2022 | RUTHFULLY YOURS,20220204T123000Z,ruthfullyyours.com,English,United States,False,unclassified
https://48hills.org/2022/02/police-chief-undermines-his-own-departments-reforms/,Police chief undermines his own department reform agenda,20220207T050000Z,48hills.org,English,United States,False,unclassified
https://sfist.com/2022/02/03/da-chesa-boudin-responds-to-sfpd/,"DA Chesa Boudin Says SFPD Withdrawl From Investigation Agreement Is Political , Made Under Pressure From Police Union",20220204T021500Z,sfist.com,English,United States,True,local
https://sfist.com/2022/02/10/sf-recalls-largely-funded-neighbors-for-a-better-san-francisco-pac-which-is-based-in-san-rafael/,"SF Recalls Largely Funded by  Neighbors for a Better San Francisco  PAC , Which Is Based in San Rafael",20220211T001500Z,sfist.com,English,United States,True,local
https://www.sfchronicle.com/opinion/openforum/article/The-Chesa-Boudin-recall-stopped-being-only-about-16903728.php,The Chesa Boudin recall stopped being only about San Francisco a long time ago,20220212T130000Z,sfchronicle.com,English,United States,True,local
https://www.ebar.com/index.php?id=312848,Bay Area Reporter :: SF supervisors delay vote on Shorter reappointment,20220209T050000Z,ebar.com,English,United States,False,unclassified
https://www.ebar.com/news/latest_news/312848,Bay Area Reporter :: SF supervisors delay vote on Shorter reappointment,20220210T184500Z,ebar.com,English,United States,False,unclassified
https://www.politico.com/news/2022/02/14/san-francisco-school-board-ouster-00008422,Parental fury propels San Francisco school board ouster,20220215T004500Z,politico.com,English,United States,False,national
https://www.sfchronicle.com/sf/article/Chesa-Boudin-recall-S-F-supervisors-to-vote-on-16841595.php,Chesa Boudin recall : S . F . supervisors to vote on Breed appointee working to oust District Attorney,20220208T191500Z,sfchronicle.com,English,United States,True,local
https://www.ebar.com/news/latest_news/312988,Bay Area Reporter :: Shorter withdraws from SF juvenile probation commission,20220214T203000Z,ebar.com,English,United States,False,unclassified
https://www.nbcsandiego.com/news/national-international/feud-continues-between-sfpd-chief-district-attorney-over-police-investigations/2865732/,"Feud Continues Between SFPD Chief , District Attorney Over Police Investigations",20220210T210000Z,nbcsandiego.com,English,United States,False,unclassified
https://www.nbcbayarea.com/news/local/san-francisco/feud-continues-between-sfpd-chief-district-attorney-over-police-investigations/2806982/,"Feud Continues Between SFPD Chief , District Attorney Over Police Investigations",20220210T101500Z,nbcbayarea.com,English,United States,False,local
https://www.politico.com/newsletters/california-playbook/2022/02/14/stay-tuned-to-la-this-year-00008552,Stay tuned to LA this year,20220214T170000Z,politico.com,English,United States,False,national
https://www.ktvu.com/news/sf-police-excessive-force-case-that-caused-fight-between-da-chief-begins,"SF police excessive force case that caused fight between DA , chief begins",20220208T041500Z,ktvu.com,English,United States,False,local
https://sfist.com/2022/02/09/supervisors-ok-700k-settlement-for-police-beating-victim-in-case-where-sfpd-is-basically-at-war-with-boudin/,"Supervisors OK $700K Settlement for Police Beating Victim , In Case Where SFPD Is Basically at War With Boudin",20220209T200000Z,sfist.com,English,United States,True,local
https://www.theepochtimes.com/rasmussen-poll-voters-support-laws-to-remove-soft-on-crime-prosecutors_4267734.html,Rasmussen Poll : Voters Support Laws to Remove Soft - on - Crime Prosecutors,20220211T201500Z,theepochtimes.com,English,United States,False,unclassified
https://www.sfchronicle.com/sf/article/District-Attorney-Boudin-recall-Breed-s-16911847.php,District Attorney Boudin recall : Breed controversial commission appointee withdraws,20220212T034500Z,sfchronicle.com,English,United States,True,local
https://www.sott.net/article/464398-Progressive-prosecutors-How-pupils-of-US-leftwing-activists-come-to-power-as-attorneys,Progressive prosecutors : How pupils of US leftwing activists come to power as attorneys -- Society Child -- Sott . net,20220213T181500Z,sott.net,English,United States,False,unclassified
https://www.sfchronicle.com/sf/article/S-F-school-board-recall-race-goes-down-to-the-16913981.php,"S . F . school board recall race goes down to the wire as supporters , opponents rally for turnout",20220213T174500Z,sfchronicle.com,English,United States,True,local
https://www.nbcbayarea.com/investigations/san-francisco-mayor-breed-explains-why-you-havent-seen-her-with-da-boudin/2806846/,San Francisco Mayor Breed Explains Why You Havent Seen Her With DA Boudin,20220211T023000Z,nbcbayarea.com,English,United States,True,local
https://www.liberationnews.org/mayors-war-on-the-poor-punctuates-san-franciscos-right-wing-shift/,Mayor war on the poor punctuates San Francisco right - wing shift – Liberation News,20220209T071500Z,liberationnews.org,English,United States,False,unclassified
https://santamariatimes.com/opinion/columnists/prop-47-ripe-for-a-rewrite-thomas-elias/article_078aeb69-5d32-599a-90b4-bb1ee6c03dc2.html,Prop . 47 ripe for a rewrite | Thomas Elias,20220208T190000Z,santamariatimes.com,English,United States,False,unclassified
https://lompocrecord.com/opinion/columnists/prop-47-ripe-for-a-rewrite-thomas-elias/article_58088a7a-8811-5c50-9196-7fba843855b4.html,Prop . 47 ripe for a rewrite | Thomas Elias,20220208T150000Z,lompocrecord.com,English,United States,False,unclassified
https://www.sfchronicle.com/bayarea/article/Should-Chesa-Boudin-be-worried-about-the-school-16922441.php,Should Chesa Boudin be worried about the school board recall results ? ,20220216T083000Z,sfchronicle.com,English,United States,True,local
https://www.americanthinker.com/blog/2022/02/chesa_boudin_gets_booed_at_san_franciscos_lunar_new_years_parade.html,Chesa Boudin gets booed at San Francisco Lunar New Year parade,20220220T133000Z,americanthinker.com,English,United States,True,unclassified
https://sfist.com/2022/02/21/breed-goes-on-meet-the-press-as-small-potatoes-off-year-school-board-recall-still-making-national-headlines/,"Breed Goes on  Meet the Pres as Small Potatoes , Off - Year School Board Recall Still Making National Headlines",20220221T224500Z,sfist.com,English,United States,True,local
https://www.sfchronicle.com/bayarea/article/We-failed-our-children-SF-Mayor-London-16933795.php,"  We failed our children : S . F . Mayor Breed says school board recall was not a  Democratic , Republican  fight",20220220T213000Z,sfchronicle.com,English,United States,True,local
https://beyondchron.org/can-boudin-survive-recall/,Can Boudin Survive Recall ? - Beyond Chron,20220221T180000Z,beyondchron.org,English,United States,True,unclassified
https://www.sfchronicle.com/sf/article/This-is-where-S-F-politicians-stand-on-the-16918912.php,This is where S . F . politicians stand on the recall election for District Attorney Chesa Boudin,20220215T040000Z,sfchronicle.com,English,United States,True,local
https://www.msn.com/en-us/news/us/san-francisco-voters-send-democrats-a-warning-on-schools/ar-AATWGI0,San Francisco voters send Democrats a warning on schools,20220216T184500Z,msn.com,English,United States,False,unclassified
https://www.msn.com/en-us/news/us/this-is-where-sf-politicians-stand-on-the-recall-election-for-district-attorney-chesa-boudin/ar-AATQX6j,This is where S . F . politicians stand on the recall election for District Attorney Chesa Boudin,20220215T020000Z,msn.com,English,United States,True,unclassified
https://www.ebar.com/index.php?id=312988,Bay Area Reporter :: Shorter withdraws from SF juvenile probation commission,20220215T013000Z,ebar.com,English,United States,False,unclassified
https://www.sfchronicle.com/bayarea/article/Two-liberal-San-Francisco-politicians-are-locked-16931313.php,Two liberal San Francisco politicians are locked into the Assembly race . Here what will separate them,20220220T130000Z,sfchronicle.com,English,United States,False,local
https://www.sfchronicle.com/sf/article/Chesa-Boudin-recall-S-F-voters-will-decide-16921762.php,Chesa Boudin recall : S . F . voters will decide changes that could influence recall fallout,20220216T040000Z,sfchronicle.com,English,United States,True,local
https://www.msn.com/en-us/news/politics/two-liberal-san-francisco-politicians-are-locked-into-the-assembly-race-here-s-what-will-separate-them/ar-AAU5Omb,Two liberal San Francisco politicians are locked into the Assembly race . Here what will separate them,20220220T141500Z,msn.com,English,United States,False,unclassified
https://www.sfchronicle.com/podcasts/article/Listen-San-Francisco-recalls-3-school-board-16922425.php,Listen : San Francisco recalls 3 school board members,20220216T131500Z,sfchronicle.com,English,United States,True,local
https://hotair.com/headlines/2022/02/18/they-wanted-to-roll-back-tough-on-crime-policies-then-violent-crime-surged-n449506,They wanted to roll back tough - on - crime policies . Then violent crime surged . ,20220219T014500Z,hotair.com,English,United States,False,unclassified
https://www.vcstar.com/story/opinion/columnists/2022/02/20/column-newest-california-trend-recalling-officeholders/6836018001/,Column : Newest California trend recalling officeholders,20220220T091500Z,vcstar.com,English,United States,True,unclassified
https://www.nytimes.com/2022/02/18/us/politics/prosecutors-midterms-crime.html,"As Crime Surges , Roll Back of Tough - on - Crime Policies Faces Resistance",20220218T113000Z,nytimes.com,English,United States,False,national
https://www.erienewsnow.com/story/45879271/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T193000Z,erienewsnow.com,English,United States,False,unclassified
https://www.gwinnettdailypost.com/news/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims/article_5604442f-b09e-567b-bb9c-14b7b4fe1b77.html,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T201500Z,gwinnettdailypost.com,English,United States,False,unclassified
https://patch.com/california/san-francisco/newest-california-trend-recalling-officeholders,Newest California Trend : Recalling Officeholders,20220220T233000Z,patch.com,English,United States,True,unclassified
https://localnews8.com/news/national-world/cnn-national/2022/02/15/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says/,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T211500Z,localnews8.com,English,United States,False,unclassified
https://www.sfchronicle.com/bayarea/article/S-F-election-Haney-will-head-to-Assembly-runoff-16922358.php,S . F . election : Haney and Campos will head to Assembly runoff in April,20220216T083000Z,sfchronicle.com,English,United States,False,local
https://www.city-journal.org:443/recall-election-brings-change-to-san-francisco-school-board,Recall Election Brings Change to San Francisco School Board,20220217T201500Z,city-journal.org,English,United States,True,unclassified
https://www.christianpost.com:443/politics/san-francisco-recalls-three-school-board-members.html,San Francisco voters recall 3 school board members,20220222T004500Z,christianpost.com,English,United States,True,unclassified
https://kvia.com/news/us-world/cnn-national/2022/02/15/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says/,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T220000Z,kvia.com,English,United States,False,unclassified
https://krdo.com/news/national-world/cnn-national/2022/02/15/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says/,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T223000Z,krdo.com,English,United States,False,unclassified
https://www.nytimes.com/2022/02/15/us/san-francisco-police-rape-kit-dna.html,"Victim Rape Kit Helped Identify Her as a Suspect in Another Case , D . A . Says",20220216T010000Z,nytimes.com,English,United States,False,national
https://www.sfchronicle.com/bayarea/article/S-F-supervisor-questions-police-chief-about-16921936.php,S . F . supervisor questions police chief about reports of apathetic officers,20220216T040000Z,sfchronicle.com,English,United States,False,local
https://www.christianpost.com:443/news/san-francisco-recalls-three-school-board-members.html,San Francisco voters recall 3 school board members,20220218T003000Z,christianpost.com,English,United States,True,unclassified
https://laist.com/news/criminal-justice/la-da-gascon-ends-ban-on-seeking-life-without-parole-for-some-defendants,LA DA Gascón Ends Ban On Seeking Life Without Parole For Some Defendants,20220219T040000Z,laist.com,English,United States,False,unclassified
https://www.powerlineblog.com/archives/2022/02/first-san-francisco-next-up-los-angeles.php,"First San Francisco , Next Up : Los Angeles ? ",20220220T221500Z,powerlineblog.com,English,United States,False,national
https://townhall.com/tipsheet/landonmion/2022/02/19/you-have-to-let-them-be-gross-bill-maher-rips-school-mask-mandates-for-children-n2603529,  You Have to Let Them Be Gros : Bill Maher Rips School Mask Mandates for Children,20220219T220000Z,townhall.com,English,United States,False,unclassified
https://www.breitbart.com/education/2022/02/16/san-francisco-voters-recall-3-school-board-members-over-closures-woke-obsessions/,"San Francisco Voters Recall 3 School Board Members over Closures ,  Woke  Obsessions",20220216T150000Z,breitbart.com,English,United States,True,national
https://ktvz.com/news/national-world/cnn-national/2022/02/15/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says/,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T230000Z,ktvz.com,English,United States,False,unclassified
https://www.foxnews.com/media/bill-maher-school-mask-mandates-kids-howie-mandel,Bill Maher rails against school mask mandates for kids :  Creating a generation of Howie Mandels  ,20220219T070000Z,foxnews.com,English,United States,False,national
https://kesq.com/news/national-world/cnn-national/2022/02/15/san-francisco-police-will-review-its-policies-after-da-claims-it-used-sexual-assault-victims-dna-in-unrelated-investigations-chief-says/,"San Francisco Police will review its policies after DA claims it used sexual assault victim DNA in unrelated investigations , chief says",20220215T220000Z,kesq.com,English,United States,False,unclassified
https://www.americanthinker.com/blog/2022/02/wokester_bloodbath_blue_san_francisco_throws_out_three_board_of_education_leftists_by_monster_margins.html,Wokester bloodbath : Blue San Francisco throws out three Board of Education leftists by monster margins,20220216T161500Z,americanthinker.com,English,United States,False,unclassified
http://espanol.christianpost.com/news/san-francisco-recalls-three-school-board-members.html,Votantes de San Francisco recuerdan a 3 miembros de la junta escolar :  Esto es una revolución  ,20220218T200000Z,espanol.christianpost.com,Spanish,United States,False,unclassified
https://www.cnn.com/2022/02/15/politics/san-francisco-school-board-recall-vote/,San Francisco voters set to decide fate of three school board leaders in recall vote,20220215T151500Z,cnn.com,English,United States,True,national
https://www.bizpacreview.com/2022/02/19/bill-maher-rages-over-mask-mandates-creating-a-generation-of-howie-mandels-1203125/,Bill Maher rages over mask mandates :  Creating a generation of Howie Mandels  ,20220219T161500Z,bizpacreview.com,English,United States,False,unclassified
https://www.cnn.com/2022/02/16/politics/san-francisco-school-board-members-recall-election/,"San Francisco voters oust three school board members in recall vote , CNN projects",20220216T134500Z,cnn.com,English,United States,True,national
https://thefederalist.com/2022/02/16/its-time-for-americans-to-rescue-u-s-cities-from-greedy-leftists-crime-infested-drug-riddled-chokehold/,It Time To Rescue Decaying U . S . Cities From Leftist Chokehold,20220216T233000Z,thefederalist.com,English,United States,False,national
https://www.sfchronicle.com/sf/bayarea/heatherknight/article/SF-police-crime-16931399.php,More S . F . residents share stories of police standing idly by as crimes unfold :  They didnt want to be bothered  ,20220219T133000Z,sfchronicle.com,English,United States,False,local
https://www.boston.com/news/schools/2022/02/16/in-landslide-san-francisco-forces-out-3-board-of-education-members/,"In landslide , San Francisco forces out 3 Board of Education members",20220216T153000Z,boston.com,English,United States,False,unclassified
https://www.sfchronicle.com/sf/article/Exclusive-Q-A-S-F-police-chief-weighs-in-on-16924567.php,"Exclusive Q & A : S . F . police chief weighs in on Boudin , the Tenderloin , police morale and more",20220216T223000Z,sfchronicle.com,English,United States,True,local
https://www.washingtonpost.com/opinions/2022/02/17/san-francisco-school-board-recall-democrats-warning/,Opinion | San Francisco recall of three school board members is a dire warning for Democrats,20220218T021500Z,washingtonpost.com,English,United States,True,national
https://redstate.com/jenniferoo/2022/02/21/gascons-progressive-policies-implode-in-real-time-while-victims-continue-to-be-denied-justice-n525864,"Gascon Progressive Policies Implode in Real Time , While Victims Continue to be Denied Justice",20220222T004500Z,redstate.com,English,United States,False,unclassified
http://www.ruthfullyyours.com/2022/02/16/its-time-for-americans-to-rescue-u-s-cities-from-greedy-leftists-crime-infested-drug-riddled-chokehold-by-jordan-boyd/,"It Time For Americans To Rescue U . S . Cities From Greedy Leftist Crime - Infested , Drug - Riddled Chokehold By : Jordan Boyd",20220216T224500Z,ruthfullyyours.com,English,United States,False,unclassified
https://www.ivpressonline.com/open/newest-california-trend-recalling-officeholders/article_aebd3a20-9295-11ec-8457-cba1cfb86a42.html,Newest California trend : Recalling officeholders,20220221T104500Z,ivpressonline.com,English,United States,True,unclassified
https://localnews8.com/politics/cnn-us-politics/2022/02/16/san-francisco-voters-oust-three-school-board-members-in-recall-vote-cnn-projects/,"San Francisco voters oust three school board members in recall vote , CNN projects",20220216T170000Z,localnews8.com,English,United States,True,unclassified
https://localnews8.com/politics/cnn-us-politics/2022/02/16/san-francisco-voters-oust-three-school-board-members-in-recall-vote-cnn-projects-2/,"San Francisco voters oust three school board members in recall vote , CNN projects",20220216T200000Z,localnews8.com,English,United States,True,unclassified
https://www.sfchronicle.com/sf/article/S-F-s-Asian-American-voters-were-crucial-in-16928806.php,S . F . Asian American voters were crucial in the school board recall . Here why,20220218T071500Z,sfchronicle.com,English,United States,True,local
https://www.dailyrepublic.com/all-dr-news/opinion/local-opinion-columnists/calmatters-commentary-newest-california-trend-recalling-officeholders/,CalMatters Commentary : Newest California trend : Recalling officeholders,20220220T143000Z,dailyrepublic.com,English,United States,True,unclassified
https://buffalonews.com/news/national/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/article_2d22a773-e5e7-58ea-a417-90d9682dd715.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T053000Z,buffalonews.com,English,United States,False,unclassified
https://freerepublic.com/tag/*/index?more=4039869,Latest Articles,20220220T121500Z,freerepublic.com,English,United States,False,national
https://freerepublic.com/tag/*/index?more=4039861,Latest Articles,20220220T101500Z,freerepublic.com,English,United States,False,national
https://wusfnews.wusf.usf.edu/2022-02-17/san-francisco-da-drops-charges-against-woman-linked-to-crime-through-rape-victim-dna,San Francisco DA drops charges against woman linked to crime through rape victim DNA,20220218T071500Z,wusfnews.wusf.usf.edu,English,United States,False,unclassified
https://ktvz.com/politics/cnn-us-politics/2022/02/16/san-francisco-voters-oust-three-school-board-members-in-recall-vote-cnn-projects-2/,"San Francisco voters oust three school board members in recall vote , CNN projects",20220216T151500Z,ktvz.com,English,United States,True,unclassified
https://www.seattlepi.com/news/article/Use-of-rape-kit-DNA-to-probe-other-crimes-shocks-16924737.php,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T010000Z,seattlepi.com,English,United States,False,unclassified
https://abcnews.go.com/US/wireStory/rape-kit-dna-probe-crimes-shocks-prosecutors-82938469,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T024500Z,abcnews.go.com,English,United States,False,national
https://www.snopes.com/ap/2022/02/17/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T211500Z,snopes.com,English,United States,False,unclassified
https://apnews.com/article/crime-california-san-francisco-sexual-assault-3dcd00bf0522ce7c39bb2a7ec53cf7d3,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220216T234500Z,apnews.com,English,United States,False,national
https://www.npr.org/2022/02/17/1081634509/san-francisco-da-drops-charges-against-woman-linked-to-crime-through-rape-victim,San Francisco DA drops charges against woman linked to crime through rape kit : NPR,20220218T031500Z,npr.org,English,United States,False,unclassified
https://tucson.com/news/national/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/article_0ced9a82-bcf6-5e36-80c8-c6e4b1e89886.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T011500Z,tucson.com,English,United States,False,unclassified
https://www.startribune.com/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/600147494/,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T031500Z,startribune.com,English,United States,False,unclassified
https://www.timesunion.com/news/article/Use-of-rape-kit-DNA-to-probe-other-crimes-shocks-16924737.php,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T011500Z,timesunion.com,English,United States,False,unclassified
https://www.washingtontimes.com:443/news/2022/feb/16/use-of-rape-kit-dna-to-probe-other-crimes-shocks-p/,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T143000Z,washingtontimes.com,English,United States,False,national
https://www.newdelhitimes.com/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/,Use of rape - kit DNA to probe other crimes shocks prosecutors - New Delhi Times - India Only International Newspaper,20220217T194500Z,newdelhitimes.com,English,United States,False,unclassified
https://www.nbcnewyork.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/3558166/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T013000Z,nbcnewyork.com,English,United States,False,unclassified
https://www.azcentral.com/story/news/nation/2022/02/16/rape-kit-dna-used-charge-san-francisco-woman-unrelated-crime-da-says/6821718001/,"Rape kit DNA used to charge San Francisco woman in an unrelated crime , DA says",20220217T083000Z,azcentral.com,English,United States,False,unclassified
https://www.nbcdfw.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/2892475/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T013000Z,nbcdfw.com,English,United States,False,unclassified
https://www.usatoday.com/story/news/nation/2022/02/16/rape-kit-dna-used-charge-san-francisco-woman-unrelated-crime-da-says/6821718001/,"Rape kit DNA used to charge San Francisco woman in an unrelated crime , DA says",20220217T023000Z,usatoday.com,English,United States,False,national
https://www.wfmz.com/news/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/article_87298f06-0904-5294-ae1e-bae789b620f0.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220216T234500Z,wfmz.com,English,United States,False,unclassified
https://www.ctpost.com/news/article/Use-of-rape-kit-DNA-to-probe-other-crimes-shocks-16924737.php,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T010000Z,ctpost.com,English,United States,False,unclassified
https://www.nbcbayarea.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/2814586/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T040000Z,nbcbayarea.com,English,United States,False,local
https://www.nbcchicago.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/2761749/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T013000Z,nbcchicago.com,English,United States,False,unclassified
https://www.abqjournal.com/2471059/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T154500Z,abqjournal.com,English,United States,False,unclassified
https://www.ktvu.com/news/use-of-rape-kit-dna-in-san-francisco-to-probe-other-crimes-shocks-prosecutors,Use of rape - kit DNA in San Francisco to probe other crimes shocks prosecutors,20220217T140000Z,ktvu.com,English,United States,False,local
https://knpr.org/npr/2022-02/san-francisco-da-drops-charges-against-woman-linked-crime-through-rape-victim-dna,San Francisco DA drops charges against woman linked to crime through rape victim DNA,20220218T050000Z,knpr.org,English,United States,False,unclassified
https://www.nbcconnecticut.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/2721213/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T021500Z,nbcconnecticut.com,English,United States,False,unclassified
https://www.fox5ny.com/news/use-of-rape-kit-dna-in-san-francisco-to-probe-other-crimes-shocks-prosecutors,Use of rape - kit DNA in San Francisco to probe other crimes shocks prosecutors,20220217T143000Z,fox5ny.com,English,United States,False,unclassified
https://lancasteronline.com/news/national/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/article_e626a5f8-3aef-560e-bc17-a05bfbb2eda2.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T011500Z,lancasteronline.com,English,United States,False,unclassified
https://www.nbcphiladelphia.com/news/national-international/use-of-rape-kit-dna-to-probe-other-crimes-could-endanger-victims-prosecutors/3149494/,Use of Rape - Kit DNA to Probe Other Crimes Shocks Prosecutors,20220217T013000Z,nbcphiladelphia.com,English,United States,False,unclassified
https://www.news-gazette.com/news/nation-world/use-of-rape-kit-dna-to-probe-other-crimes-shocks-prosecutors/article_2b5c9472-74b4-5d25-b26a-fbd403734ef7.html,Use of rape - kit DNA to probe other crimes shocks prosecutors,20220217T070000Z,news-gazette.com,English,United States,False,unclassified
